plant,rep,image_num,image_path,mask_path,nn_role
TOU-I-17,rep_33,3,TOU-I-17/rep_33/1000729_2022_08_06_23_00_33-7-18-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_06_23_00_33-7-18-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,4,TOU-I-17/rep_33/1000729_2022_08_07_06_00_32-7-19-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_07_06_00_32-7-19-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,5,TOU-I-17/rep_33/1000729_2022_08_07_12_00_33-7-20-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_07_12_00_33-7-20-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,6,TOU-I-17/rep_33/1000729_2022_08_07_17_00_32-7-21-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_07_17_00_32-7-21-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,7,TOU-I-17/rep_33/1000729_2022_08_07_23_00_32-7-22-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_07_23_00_32-7-22-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,8,TOU-I-17/rep_33/1000729_2022_08_08_06_00_32-7-23-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_08_06_00_32-7-23-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,9,TOU-I-17/rep_33/1000729_2022_08_08_12_00_33-7-24-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_08_12_00_33-7-24-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,10,TOU-I-17/rep_33/1000729_2022_08_08_17_00_32-7-25-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_08_17_00_32-7-25-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,11,TOU-I-17/rep_33/1000729_2022_08_08_23_00_33-7-26-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_08_23_00_33-7-26-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,12,TOU-I-17/rep_33/1000729_2022_08_09_06_00_32-7-27-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_09_06_00_32-7-27-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,13,TOU-I-17/rep_33/1000729_2022_08_09_12_00_33-7-28-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_09_12_00_33-7-28-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,14,TOU-I-17/rep_33/1000729_2022_08_09_17_00_33-7-29-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_09_17_00_33-7-29-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,15,TOU-I-17/rep_33/1000729_2022_08_09_23_00_32-7-30-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_09_23_00_32-7-30-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,16,TOU-I-17/rep_33/1000729_2022_08_10_06_00_32-7-31-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_10_06_00_32-7-31-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,17,TOU-I-17/rep_33/1000729_2022_08_10_12_00_33-7-32-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_10_12_00_33-7-32-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,18,TOU-I-17/rep_33/1000729_2022_08_10_17_00_33-7-33-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_10_17_00_33-7-33-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,19,TOU-I-17/rep_33/1000729_2022_08_10_23_00_33-7-34-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_10_23_00_33-7-34-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,20,TOU-I-17/rep_33/1000729_2022_08_11_06_00_33-7-35-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_11_06_00_33-7-35-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,21,TOU-I-17/rep_33/1000729_2022_08_11_12_00_33-7-36-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_11_12_00_33-7-36-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,22,TOU-I-17/rep_33/1000729_2022_08_11_17_00_33-7-37-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_11_17_00_33-7-37-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,23,TOU-I-17/rep_33/1000729_2022_08_11_23_00_33-7-38-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_11_23_00_33-7-38-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,24,TOU-I-17/rep_33/1000729_2022_08_12_06_00_32-7-39-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_12_06_00_32-7-39-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,25,TOU-I-17/rep_33/1000729_2022_08_12_12_00_32-7-40-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_12_12_00_32-7-40-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,26,TOU-I-17/rep_33/1000729_2022_08_12_17_00_32-7-41-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_12_17_00_32-7-41-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,27,TOU-I-17/rep_33/1000729_2022_08_12_23_00_33-7-42-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_12_23_00_33-7-42-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,28,TOU-I-17/rep_33/1000729_2022_08_13_06_00_32-7-43-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_13_06_00_32-7-43-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,29,TOU-I-17/rep_33/1000729_2022_08_13_12_00_32-7-44-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_13_12_00_32-7-44-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,30,TOU-I-17/rep_33/1000729_2022_08_13_17_00_32-7-45-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_13_17_00_32-7-45-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,31,TOU-I-17/rep_33/1000729_2022_08_13_23_00_32-7-46-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_13_23_00_32-7-46-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,32,TOU-I-17/rep_33/1000729_2022_08_14_06_00_33-7-47-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_14_06_00_33-7-47-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,33,TOU-I-17/rep_33/1000729_2022_08_14_12_00_32-7-48-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_14_12_00_32-7-48-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,34,TOU-I-17/rep_33/1000729_2022_08_14_17_00_32-7-49-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_14_17_00_32-7-49-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,35,TOU-I-17/rep_33/1000729_2022_08_14_23_00_32-7-50-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_14_23_00_32-7-50-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,36,TOU-I-17/rep_33/1000729_2022_08_15_06_00_32-7-51-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_15_06_00_32-7-51-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,37,TOU-I-17/rep_33/1000729_2022_08_15_12_00_34-7-52-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_15_12_00_34-7-52-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,38,TOU-I-17/rep_33/1000729_2022_08_15_17_00_32-7-53-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_15_17_00_32-7-53-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,39,TOU-I-17/rep_33/1000729_2022_08_15_23_00_32-7-54-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_15_23_00_32-7-54-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,40,TOU-I-17/rep_33/1000729_2022_08_16_06_00_32-7-55-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_16_06_00_32-7-55-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,41,TOU-I-17/rep_33/1000729_2022_08_16_12_00_33-7-56-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_16_12_00_33-7-56-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,42,TOU-I-17/rep_33/1000729_2022_08_16_17_00_32-7-57-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_16_17_00_32-7-57-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,43,TOU-I-17/rep_33/1000729_2022_08_16_23_00_32-7-58-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_16_23_00_32-7-58-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,44,TOU-I-17/rep_33/1000729_2022_08_17_06_00_32-7-59-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_17_06_00_32-7-59-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,45,TOU-I-17/rep_33/1000729_2022_08_17_12_00_32-7-60-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_17_12_00_32-7-60-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,46,TOU-I-17/rep_33/1000729_2022_08_17_17_00_32-7-61-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_17_17_00_32-7-61-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,47,TOU-I-17/rep_33/1000729_2022_08_17_23_00_32-7-62-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_17_23_00_32-7-62-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,48,TOU-I-17/rep_33/1000729_2022_08_18_06_00_33-7-63-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_18_06_00_33-7-63-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,49,TOU-I-17/rep_33/1000729_2022_08_18_12_00_32-7-64-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_18_12_00_32-7-64-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,50,TOU-I-17/rep_33/1000729_2022_08_18_17_00_33-7-65-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_18_17_00_33-7-65-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,51,TOU-I-17/rep_33/1000729_2022_08_18_23_00_32-7-66-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_18_23_00_32-7-66-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,52,TOU-I-17/rep_33/1000729_2022_08_19_06_00_32-7-67-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_19_06_00_32-7-67-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,53,TOU-I-17/rep_33/1000729_2022_08_19_12_00_33-7-68-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_19_12_00_33-7-68-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,54,TOU-I-17/rep_33/1000729_2022_08_19_17_00_32-7-69-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_19_17_00_32-7-69-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,55,TOU-I-17/rep_33/1000729_2022_08_19_23_00_32-7-70-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_19_23_00_32-7-70-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,56,TOU-I-17/rep_33/1000729_2022_08_20_06_00_32-7-71-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_20_06_00_32-7-71-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,57,TOU-I-17/rep_33/1000729_2022_08_20_12_00_32-7-72-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_20_12_00_32-7-72-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,58,TOU-I-17/rep_33/1000729_2022_08_20_17_00_32-7-73-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_20_17_00_32-7-73-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,59,TOU-I-17/rep_33/1000729_2022_08_20_23_00_32-7-74-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_20_23_00_32-7-74-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,60,TOU-I-17/rep_33/1000729_2022_08_21_06_00_33-7-75-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_21_06_00_33-7-75-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,61,TOU-I-17/rep_33/1000729_2022_08_21_12_00_32-7-76-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_21_12_00_32-7-76-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,62,TOU-I-17/rep_33/1000729_2022_08_21_17_00_33-7-77-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_21_17_00_33-7-77-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,63,TOU-I-17/rep_33/1000729_2022_08_21_23_00_32-7-78-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_21_23_00_32-7-78-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,64,TOU-I-17/rep_33/1000729_2022_08_22_06_00_32-7-79-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_22_06_00_32-7-79-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,65,TOU-I-17/rep_33/1000729_2022_08_22_12_00_32-7-80-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_22_12_00_32-7-80-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,66,TOU-I-17/rep_33/1000729_2022_08_22_17_00_53-7-81-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_22_17_00_53-7-81-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,67,TOU-I-17/rep_33/1000729_2022_08_22_23_00_33-7-82-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_22_23_00_33-7-82-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,68,TOU-I-17/rep_33/1000729_2022_08_23_06_00_32-7-83-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_23_06_00_32-7-83-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,69,TOU-I-17/rep_33/1000729_2022_08_23_12_00_33-7-84-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_23_12_00_33-7-84-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,70,TOU-I-17/rep_33/1000729_2022_08_23_17_00_32-7-85-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_23_17_00_32-7-85-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,71,TOU-I-17/rep_33/1000729_2022_08_23_23_00_32-7-86-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_23_23_00_32-7-86-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,72,TOU-I-17/rep_33/1000729_2022_08_24_06_00_32-7-87-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_24_06_00_32-7-87-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,73,TOU-I-17/rep_33/1000729_2022_08_24_12_00_33-7-88-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_24_12_00_33-7-88-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,74,TOU-I-17/rep_33/1000729_2022_08_24_17_00_32-7-89-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_24_17_00_32-7-89-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,75,TOU-I-17/rep_33/1000729_2022_08_24_23_00_32-7-90-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_24_23_00_32-7-90-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,76,TOU-I-17/rep_33/1000729_2022_08_25_06_00_32-7-91-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_25_06_00_32-7-91-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,77,TOU-I-17/rep_33/1000729_2022_08_25_12_00_32-7-92-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_25_12_00_32-7-92-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,78,TOU-I-17/rep_33/1000729_2022_08_25_17_00_44-7-93-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_25_17_00_44-7-93-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,79,TOU-I-17/rep_33/1000729_2022_08_25_23_00_45-7-94-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_25_23_00_45-7-94-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,80,TOU-I-17/rep_33/1000729_2022_08_26_06_00_50-7-95-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_26_06_00_50-7-95-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,81,TOU-I-17/rep_33/1000729_2022_08_26_12_00_42-7-96-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_26_12_00_42-7-96-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,82,TOU-I-17/rep_33/1000729_2022_08_26_17_00_52-7-97-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_26_17_00_52-7-97-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,83,TOU-I-17/rep_33/1000729_2022_08_26_23_00_35-7-98-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_26_23_00_35-7-98-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,84,TOU-I-17/rep_33/1000729_2022_08_27_06_00_53-7-99-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_27_06_00_53-7-99-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,85,TOU-I-17/rep_33/1000729_2022_08_27_12_00_35-7-100-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_27_12_00_35-7-100-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,86,TOU-I-17/rep_33/1000729_2022_08_27_17_00_53-7-101-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_27_17_00_53-7-101-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,87,TOU-I-17/rep_33/1000729_2022_08_27_23_00_53-7-102-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_27_23_00_53-7-102-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,88,TOU-I-17/rep_33/1000729_2022_08_28_06_00_35-7-103-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_28_06_00_35-7-103-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,89,TOU-I-17/rep_33/1000729_2022_08_28_12_00_42-7-104-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_28_12_00_42-7-104-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,90,TOU-I-17/rep_33/1000729_2022_08_28_17_00_43-7-105-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_28_17_00_43-7-105-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,91,TOU-I-17/rep_33/1000729_2022_08_28_23_00_45-7-106-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_28_23_00_45-7-106-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_33,92,TOU-I-17/rep_33/1000729_2022_08_29_06_00_43-7-107-TD03-RGB1_pot_A1_TOU-I-17-33.png,TOU-I-17/rep_33/1000729_2022_08_29_06_00_43-7-107-TD03-RGB1_pot_A1_TOU-I-17-33.png,val
TOU-I-17,rep_34,0,TOU-I-17/rep_34/1000739_2022_08_03_06_00_33-7-3-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_03_06_00_33-7-3-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,1,TOU-I-17/rep_34/1000739_2022_08_03_12_00_32-7-4-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_03_12_00_32-7-4-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,2,TOU-I-17/rep_34/1000739_2022_08_03_17_00_32-7-5-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_03_17_00_32-7-5-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,3,TOU-I-17/rep_34/1000739_2022_08_03_23_00_32-7-6-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_03_23_00_32-7-6-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,4,TOU-I-17/rep_34/1000739_2022_08_04_06_00_33-7-7-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_04_06_00_33-7-7-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,5,TOU-I-17/rep_34/1000739_2022_08_04_12_00_32-7-8-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_04_12_00_32-7-8-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,6,TOU-I-17/rep_34/1000739_2022_08_04_17_00_32-7-9-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_04_17_00_32-7-9-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,7,TOU-I-17/rep_34/1000739_2022_08_04_23_00_32-7-10-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_04_23_00_32-7-10-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,8,TOU-I-17/rep_34/1000739_2022_08_05_06_00_32-7-11-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_05_06_00_32-7-11-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
TOU-I-17,rep_34,9,TOU-I-17/rep_34/1000739_2022_08_05_12_00_33-7-12-TD03-RGB1_pot_C3_TOU-I-17-34.png,TOU-I-17/rep_34/1000739_2022_08_05_12_00_33-7-12-TD03-RGB1_pot_C3_TOU-I-17-34.png,train
